"id","event_date","event_time","event_name","actual","forecast","previous","actual_forecast","actual_previous","importance","report_period","unit","scale","update_date","update_time","update_news","update_pre","futures_relation_1","futures_relation_2","specific_relation_1","specific_relation_2","specific_relation_3","specific_relation_4","specific_relation_5","specific_relation_6","specific_relation_7","url","ignored","important"
"15172047","2022-05-26","08:30:00","Wheat Exp Sale Next Yr Net *",246.2,NULL,325.6,NULL,-0.2439,-1,"w/o May. 16, 2022","Tonne","K","2022-05-26","08:33:15",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172047","2022-05-26","08:30:00","Wheat Export Sales Net *",-2.4,NULL,8.5,NULL,-1.2824,-1,"w/o May. 16, 2022","Tonne","K","2022-05-26","08:33:15",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172047","2022-05-26","08:30:00","Wheat Export Sales New *",43.4,NULL,77.8,NULL,-0.4422,-1,"w/o May. 16, 2022","Tonne","K","2022-05-26","08:33:15",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Beef Export Sales Net *",17.7,NULL,17.9,NULL,-0.0112,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/LE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Beef Export Sales New *",20.1,NULL,19.7,NULL,0.0203,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/LE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Corn Exp Sale Next Yr Net *",73.6,NULL,48.8,NULL,0.5082,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Corn Exp Sales Net Total *",354.0,NULL,234.6,NULL,0.509,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Corn Export Sales Net *",280.4,NULL,185.8,NULL,0.5091,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Corn Export Sales New *",353.1,NULL,333.3,NULL,0.0594,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybean Exp Sale Net Total *",1025.2,NULL,395.6,NULL,1.5915,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybean Exp Sale Next Yr Net *",595.3,NULL,284.0,NULL,1.0961,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybean Export Sales Net *",429.9,NULL,111.6,NULL,2.8522,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybean Export Sales New *",476.2,NULL,234.8,NULL,1.0281,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybeanmeal Exp Sale Net *",134.3,NULL,189.0,NULL,-0.2894,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybeanoil Exp Sales Net *",1.2,NULL,4.2,NULL,-0.7143,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybn Meal Exp Sls Net Total *",143.0,NULL,189.1,NULL,-0.2438,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybn Oil Exp Sls Net Total *",1.2,NULL,4.2,NULL,-0.7143,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Soybn Oil Exp Sls Nxt Yr Net *",NULL,NULL,NULL,NULL,NULL,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","10:30:01",False,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15172049","2022-06-09","08:30:00","Soymeal Exp Sls Next Yr Net *",8.7,NULL,0.1,NULL,86.0,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Up Cotton Exp Sales Net *",259.1,NULL,354.2,NULL,-0.2685,-1,"w/o May. 30, 2022","Number of","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/CT",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Up Cotton Exp Sales New *",269.2,NULL,378.2,NULL,-0.2882,-1,"w/o May. 30, 2022","Number of","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/CT",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","US Pork Export Sales Net *",16.7,NULL,31.9,NULL,-0.4765,NULL,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/HE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","US Pork Export Sales New *",18.2,NULL,33.4,NULL,-0.4551,NULL,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/HE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Wheat Exp Sale Net Total *",451.0,NULL,364.2,NULL,0.2383,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Wheat Exp Sale Next Yr Net *",NULL,NULL,363.5,NULL,NULL,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","10:30:01",False,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15172049","2022-06-09","08:30:00","Wheat Export Sales Net *",451.0,NULL,0.7,NULL,643.2857,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15172049","2022-06-09","08:30:00","Wheat Export Sales New *",1196.4,NULL,22.9,NULL,51.2445,-1,"w/o May. 30, 2022","Tonne","K","2022-06-09","08:33:34",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15173524","2022-05-02","11:00:00","Exp Soybean Inspected *",601.282,NULL,602.178,NULL,-0.0015,-1,"w/o Apr. 25, 2022","Tonne","K","2022-05-03","04:02:01",False,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15173524","2022-05-02","11:00:00","Export Corn Inspected *",1683.994,NULL,1650.844,NULL,0.0201,-1,"w/o Apr. 25, 2022","Tonne","K","2022-05-03","04:02:01",False,False,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15173524","2022-05-02","11:00:00","Export Wheat Inspected *",384.46,NULL,287.997,NULL,0.3349,-1,"w/o Apr. 25, 2022","Tonne","K","2022-05-03","04:02:01",False,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15173525","2022-05-09","11:00:00","Exp Soybean Inspected *",503.414,NULL,601.282,NULL,-0.1628,-1,"w/o May. 2, 2022","Tonne","K","2022-05-10","04:02:01",True,False,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173525","2022-05-09","11:00:00","Export Corn Inspected *",1392.685,NULL,1683.994,NULL,-0.173,-1,"w/o May. 2, 2022","Tonne","K","2022-05-10","04:02:01",True,False,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173525","2022-05-09","11:00:00","Export Wheat Inspected *",236.847,NULL,384.46,NULL,-0.3839,-1,"w/o May. 2, 2022","Tonne","K","2022-05-10","04:02:01",True,False,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173526","2022-05-16","11:00:00","Exp Soybean Inspected *",784.187,NULL,503.414,NULL,0.5577,-1,"w/o May. 9, 2022","Tonne","K","2022-05-17","04:02:01",True,True,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173526","2022-05-16","11:00:00","Export Corn Inspected *",1036.549,NULL,1392.685,NULL,-0.2557,-1,"w/o May. 9, 2022","Tonne","K","2022-05-17","04:02:01",True,True,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173526","2022-05-16","11:00:00","Export Wheat Inspected *",348.048,NULL,236.847,NULL,0.4695,-1,"w/o May. 9, 2022","Tonne","K","2022-05-17","04:02:01",True,True,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173527","2022-05-23","11:00:00","Exp Soybean Inspected *",575.781,NULL,784.187,NULL,-0.2658,-1,"w/o May. 16, 2022","Tonne","K","2022-05-24","04:02:01",True,True,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173527","2022-05-23","11:00:00","Export Corn Inspected *",1699.092,NULL,1036.549,NULL,0.6392,-1,"w/o May. 16, 2022","Tonne","K","2022-05-24","04:02:01",True,True,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173527","2022-05-23","11:00:00","Export Wheat Inspected *",309.501,NULL,348.048,NULL,-0.1108,-1,"w/o May. 16, 2022","Tonne","K","2022-05-24","04:02:01",True,True,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173528","2022-05-30","11:00:00","Exp Soybean Inspected *",NULL,NULL,575.781,NULL,NULL,-1,"w/o May. 23, 2022","Tonne","K","2022-05-25","04:02:02",False,True,NULL,NULL,"/ZS",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173528","2022-05-30","11:00:00","Export Corn Inspected *",NULL,NULL,1699.092,NULL,NULL,-1,"w/o May. 23, 2022","Tonne","K","2022-05-25","04:02:02",False,True,NULL,NULL,"/ZC",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173528","2022-05-30","11:00:00","Export Wheat Inspected *",NULL,NULL,309.501,NULL,NULL,-1,"w/o May. 23, 2022","Tonne","K","2022-05-25","04:02:02",False,True,NULL,NULL,"/ZW",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.ams.usda.gov/mnreports/wa_gr101.txt",False,True
"15173534","2022-06-01","08:55:00","Redbook YY *",12.6,NULL,11.4,NULL,0.1053,-1,"w/o May. 23, 2022","%",NULL,"2022-06-01","08:57:22",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15174467","2022-05-12","10:30:00","EIA-Nat Gas Chg Bcf*",NULL,78.0,77.0,NULL,NULL,NULL,"w/o May. 2, 2022","Cubic foot","B","2022-05-12","12:30:02",False,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15174467","2022-05-12","10:30:00","Nat Gas-EIA Implied Flow*",NULL,NULL,77.0,NULL,NULL,-1,"w/o May. 2, 2022","Cubic foot","B","2022-05-12","12:30:02",False,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15174468","2022-05-05","10:30:00","EIA-Nat Gas Chg Bcf*",77.0,68.0,40.0,0.1324,0.925,NULL,"w/o Apr. 25, 2022","Cubic foot","B","2022-05-05","10:32:56",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15174468","2022-05-05","10:30:00","Nat Gas-EIA Implied Flow*",77.0,NULL,40.0,NULL,0.925,-1,"w/o Apr. 25, 2022","Cubic foot","B","2022-05-05","10:32:56",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181480","2022-05-12","11:30:00","4W Bill Auc - BTC*",2.7,NULL,3.06,NULL,-0.1176,NULL,"May. 12, 2022","Ratio",NULL,"2022-05-13","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181480","2022-05-12","11:30:00","4W Bill Auc - HAP*",1.63,NULL,7.19,NULL,-0.7733,NULL,"May. 12, 2022","%",NULL,"2022-05-13","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181480","2022-05-12","11:30:00","4W Bill Auc - HR*",0.6,NULL,0.49,NULL,0.2245,NULL,"May. 12, 2022","%",NULL,"2022-05-13","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181480","2022-05-12","11:30:00","4W Bill Auc - TA*",38600100500.0,NULL,38479722700.0,NULL,0.0031,NULL,"May. 12, 2022","USD",NULL,"2022-05-13","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181481","2022-05-19","11:30:00","4W Bill Auc - BTC*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 19, 2022","Ratio",NULL,"2022-05-20","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15181481","2022-05-19","11:30:00","4W Bill Auc - HAP*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 19, 2022","%",NULL,"2022-05-20","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15181481","2022-05-19","11:30:00","4W Bill Auc - HR*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 19, 2022","%",NULL,"2022-05-20","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15181481","2022-05-19","11:30:00","4W Bill Auc - TA*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 19, 2022","USD",NULL,"2022-05-20","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15181482","2022-05-26","11:30:00","4W Bill Auc - BTC*",2.79,NULL,3.07,NULL,-0.0912,NULL,"May. 26, 2022","Ratio",NULL,"2022-05-27","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181482","2022-05-26","11:30:00","4W Bill Auc - HAP*",12.81,NULL,97.62,NULL,-0.8688,NULL,"May. 26, 2022","%",NULL,"2022-05-27","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181482","2022-05-26","11:30:00","4W Bill Auc - HR*",0.74,NULL,0.64,NULL,0.1562,NULL,"May. 26, 2022","%",NULL,"2022-05-27","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15181482","2022-05-26","11:30:00","4W Bill Auc - TA*",38578160800.0,NULL,37990927600.0,NULL,0.0155,NULL,"May. 26, 2022","USD",NULL,"2022-05-27","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15183125","2022-05-18","13:00:00","20Y Bond Auc - BTC*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 18, 2022","Ratio",NULL,"2022-05-19","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15183125","2022-05-18","13:00:00","20Y Bond Auc - HAP*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 18, 2022","%",NULL,"2022-05-19","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15183125","2022-05-18","13:00:00","20Y Bond Auc - HY*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 18, 2022","%",NULL,"2022-05-19","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15183125","2022-05-18","13:00:00","20Y Bond Auc - TA*",NULL,NULL,NULL,NULL,NULL,NULL,"May. 18, 2022","USD",NULL,"2022-05-19","04:02:01",False,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15184592","2022-05-18","12:00:00","EIA Ethanol Fuel Total*",NULL,NULL,991.0,NULL,NULL,NULL,"w/o May. 9, 2022","Barrel/Day","K","2022-05-19","04:02:01",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15184592","2022-05-18","12:00:00","EIA Ethanol Ref Stk*",NULL,NULL,24140.0,NULL,NULL,NULL,"w/o May. 9, 2022","Barrel","K","2022-05-19","04:02:01",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15184593","2022-05-25","12:00:00","EIA Ethanol Fuel Total*",1014.0,NULL,991.0,NULL,0.0232,NULL,"w/o May. 16, 2022","Barrel/Day","K","2022-05-26","04:02:02",True,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184593","2022-05-25","12:00:00","EIA Ethanol Ref Stk*",23712.0,NULL,23791.0,NULL,-0.0033,NULL,"w/o May. 16, 2022","Barrel","K","2022-05-26","04:02:02",True,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184594","2022-06-01","12:00:00","EIA Ethanol Fuel Total*",NULL,NULL,1014.0,NULL,NULL,NULL,"w/o May. 23, 2022","Barrel/Day","K","2022-06-01","04:02:01",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184594","2022-06-01","12:00:00","EIA Ethanol Ref Stk*",NULL,NULL,23712.0,NULL,NULL,NULL,"w/o May. 23, 2022","Barrel","K","2022-06-01","04:02:01",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184595","2022-06-08","12:00:00","EIA Ethanol Fuel Total*",1039.0,NULL,1071.0,NULL,-0.0299,NULL,"w/o May. 30, 2022","Barrel/Day","K","2022-06-09","04:02:01",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184595","2022-06-08","12:00:00","EIA Ethanol Ref Stk*",23636.0,NULL,22961.0,NULL,0.0294,NULL,"w/o May. 30, 2022","Barrel","K","2022-06-09","04:02:01",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184596","2022-06-15","12:00:00","EIA Ethanol Fuel Total*",NULL,NULL,1039.0,NULL,NULL,NULL,"w/o Jun. 6, 2022","Barrel/Day","K","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15184596","2022-06-15","12:00:00","EIA Ethanol Ref Stk*",NULL,NULL,23636.0,NULL,NULL,NULL,"w/o Jun. 6, 2022","Barrel","K","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15185566","2022-05-19","10:30:00","EIA-Nat Gas Chg Bcf*",NULL,88.0,76.0,NULL,NULL,NULL,"w/o May. 9, 2022","Cubic foot","B","2022-05-19","12:30:25",False,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15185566","2022-05-19","10:30:00","Nat Gas-EIA Implied Flow*",NULL,NULL,76.0,NULL,NULL,-1,"w/o May. 9, 2022","Cubic foot","B","2022-05-19","12:30:25",False,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15185567","2022-05-26","10:30:00","EIA-Nat Gas Chg Bcf*",80.0,90.0,89.0,-0.1111,-0.1011,NULL,"w/o May. 16, 2022","Cubic foot","B","2022-05-26","11:01:04",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15185567","2022-05-26","10:30:00","Nat Gas-EIA Implied Flow*",80.0,NULL,89.0,NULL,-0.1011,-1,"w/o May. 16, 2022","Cubic foot","B","2022-05-26","11:01:04",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15185568","2022-06-02","10:30:00","EIA-Nat Gas Chg Bcf*",90.0,87.0,80.0,0.0345,0.125,NULL,"w/o May. 23, 2022","Cubic foot","B","2022-06-02","10:32:36",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15185568","2022-06-02","10:30:00","Nat Gas-EIA Implied Flow*",90.0,NULL,80.0,NULL,0.125,-1,"w/o May. 23, 2022","Cubic foot","B","2022-06-02","10:32:36",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15185569","2022-06-09","10:30:00","EIA-Nat Gas Chg Bcf*",97.0,94.0,90.0,0.0319,0.0778,NULL,"w/o May. 30, 2022","Cubic foot","B","2022-06-09","10:34:05",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15185569","2022-06-09","10:30:00","Nat Gas-EIA Implied Flow*",97.0,NULL,90.0,NULL,0.0778,-1,"w/o May. 30, 2022","Cubic foot","B","2022-06-09","10:34:05",True,False,"Energy",NULL,"EOG","DVN","CHK",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15189520","2022-05-31","11:30:00","6M Bill Auc - BTC*",2.81,NULL,3.07,NULL,-0.0847,NULL,"May. 31, 2022","Ratio",NULL,"2022-06-01","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15189520","2022-05-31","11:30:00","6M Bill Auc - HAP*",72.73,NULL,75.05,NULL,-0.0309,NULL,"May. 31, 2022","%",NULL,"2022-06-01","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15189520","2022-05-31","11:30:00","6M Bill Auc - HR*",1.58,NULL,1.53,NULL,0.0327,NULL,"May. 31, 2022","%",NULL,"2022-06-01","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15189520","2022-05-31","11:30:00","6M Bill Auc - TA*",49265666600.0,NULL,47367839900.0,NULL,0.0401,NULL,"May. 31, 2022","USD",NULL,"2022-06-01","04:02:01",True,False,"Interest","Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
